Seed,NW1,NW2,Trees,Unsolvable?
26598,75,32,6500232120,0
26599,71,6,33245918256,0
26600,71,24,25673611740,0
26601,67,14,76564409625,0
26602,79,38,1470506083,0
26603,71,20,16468749669,0
26604,71,6,31260472320,0
26605,70,16,37433957728,0
26606,76,20,4260065549,0
26607,73,18,12949297750,0
26608,72,18,19160719488,0
26609,76,28,4353593982,0
26610,76,28,4677719172,0
26611,69,24,21087339231,0
26612,73,18,15413312980,0
26613,75,12,7144034025,0
26614,78,42,1377203184,0
26615,74,10,11548566384,0
26616,71,10,22531798206,0
26617,70,8,42970201566,0
26618,76,22,4859161644,0
26619,76,22,4170697692,0
26620,71,18,25292195676,0
26621,66,18,66121833600,0
26622,72,10,19116886960,0
26623,70,24,17277065667,0
26624,69,8,53886642784,0
26625,73,32,6795764093,0
26626,68,16,66746737324,0
26627,74,50,6018909418,0
26628,67,28,53433676615,0
26629,73,16,14483768004,0
26630,71,10,22452804801,0
26631,75,22,6449246377,0
26632,77,30,2387408471,0
26633,68,6,93923685072,0
26634,75,26,3463796642,0
26635,68,20,45471676700,0
26636,74,36,6046047216,0
26637,73,18,10307879400,0
26638,74,26,10882365639,0
26639,71,24,21718533903,0
26640,74,16,11025603361,0
26641,75,30,5159090125,0
26642,71,14,25768706875,0
26643,65,6,145000000000,0
26644,70,24,15317031665,0
26645,70,38,21428306727,0
26646,60,0,788000000000,0
26647,75,50,3574475520,0
26648,68,6,71965669040,0
26649,75,18,7343993037,0
26650,71,34,15745809246,0
26651,66,4,156000000000,0
26652,65,10,149000000000,0
26653,69,12,49047758704,0
26654,69,20,35755667640,0
26655,76,36,3175876395,0
26656,74,22,8137069437,0
26657,76,28,3735138645,0
26658,64,12,152000000000,0
26659,70,24,31426614975,0
26660,71,10,20175358952,0
26661,76,34,4006417684,0
26662,70,6,43546845780,0
26663,67,6,81800798198,0
26664,69,12,49862131268,0
26665,69,12,39498460672,0
26666,78,42,1298946960,0
26667,76,18,4963789152,0
26668,72,16,15681264176,0
26669,72,14,18956387232,0
26670,71,8,31413881732,0
26671,78,40,1994103456,0
26672,74,22,7827531040,0
26673,67,12,57787432724,0
26674,73,14,14529013644,0
26675,69,8,39447095884,0
26676,74,47,0,1
26677,72,6,21805520436,0
26678,71,18,23216810120,0
26679,70,8,31227229740,0
26680,78,44,1999641420,0
26681,67,10,83657169477,0
26682,74,28,6739341150,0
26683,65,6,141000000000,0
26684,70,14,35279207742,0
26685,63,6,264000000000,0
26686,75,30,5066361482,0
26687,71,14,27340267472,0
26688,73,24,10595059200,0
26689,71,26,23229482724,0
26690,77,24,2850015491,0
26691,75,44,3432461184,0
26692,74,16,10052704672,0
26693,76,30,4014382424,0
26694,70,10,31348892932,0
26695,70,12,28474686018,0
26696,75,18,6412125300,0
26697,69,10,46040449646,0
26698,61,4,405000000000,0
26699,68,30,43921438783,0
26700,78,30,1559176308,0
26701,65,0,194000000000,0
26702,70,22,16338743883,0
26703,76,32,4614655605,0
26704,77,36,2524110680,0
26705,73,38,7298900392,0
26706,71,34,10333145088,0
26707,72,26,10749732795,0
26708,66,2,102000000000,0
26709,71,18,22045544567,0
26710,77,26,2539149909,0
26711,71,10,26635911744,0
26712,74,12,9020419936,0
26713,73,12,14944324385,0
26714,70,6,44023447280,0
26715,69,42,15141274812,0
26716,77,48,2187093104,0
26717,66,18,45712906216,0
26718,65,8,192000000000,0
26719,70,24,14546287089,0
26720,76,26,3973158448,0
26721,76,16,4994680698,0
26722,66,8,131000000000,0
26723,73,18,14227909423,0
26724,69,18,28823515119,0
26725,67,0,113000000000,0
26726,70,4,33879655984,0
26727,70,12,29020022336,0
26728,63,0,385000000000,0
26729,71,20,19521958912,0
26730,69,14,37828084104,0
26731,73,10,12979939620,0
26732,74,30,6728397950,0
26733,76,20,4223273712,0
26734,74,50,3954840471,0
26735,70,22,25140917093,0
26736,68,8,48710957460,0
26737,72,30,10566717840,0
26738,72,24,15732319815,0
26739,64,10,247000000000,0
26740,75,12,7849598976,0
26741,70,12,42154923284,0
26742,69,8,43029313284,0
26743,68,14,65105584432,0
26744,73,30,9186264108,0
26745,73,12,12819110703,0
26746,76,26,3937759520,0
26747,76,20,4535376880,0
26748,75,16,6380332492,0
26749,71,28,16482591221,0
26750,72,24,12814005744,0
26751,69,26,31756264557,0
26752,67,6,110000000000,0
26753,68,6,75982467748,0
26754,64,14,171000000000,0
26755,68,26,52574325794,0
26756,72,10,19567483272,0
26757,60,10,613000000000,0
26758,76,34,3554395712,0
26759,71,10,25690188328,0
26760,65,12,110000000000,0
26761,77,26,3297124131,0
26762,71,4,24733055936,0
26763,75,18,7277469216,0
26764,70,12,37251110808,0
26765,71,4,34835325084,0
26766,64,4,177000000000,0
26767,69,12,50827497009,0
26768,65,6,106000000000,0
26769,77,38,2820191533,0
26770,69,14,49833208800,0
26771,73,18,13513889088,0
26772,64,12,153000000000,0
26773,79,48,1222029744,0
26774,70,6,46192434792,0
26775,74,18,9995812835,0
26776,79,40,1620797472,0
26777,67,24,52039452024,0
26778,75,30,4744569648,0
26779,69,14,36991046400,0
26780,73,26,7955462358,0
26781,71,6,22526845299,0
26782,70,20,23170267185,0
26783,75,32,4191981663,0
26784,67,14,88110003856,0
26785,71,28,14954173749,0
26786,73,36,9142654896,0
26787,75,22,4969204416,0
26788,69,14,46838423506,0
26789,71,18,23897245884,0
26790,72,12,17592663196,0
26791,74,40,5722483200,0
26792,72,22,19630754080,0
26793,68,6,52430001029,0
26794,71,10,27425442818,0
26795,73,8,16814321328,0
26796,70,10,35840486400,0
26797,65,12,161000000000,0
26798,72,16,15037531392,0
26799,78,38,1853547177,0
26800,74,8,10091489135,0
26801,79,44,1426793648,0
26802,73,18,13585654980,0
26803,66,14,88000098561,0
26804,75,36,5072742143,0
26805,65,4,140000000000,0
26806,71,8,30482102789,0
26807,73,20,10949162025,0
26808,72,6,17771059080,0
26809,69,22,50895631755,0
26810,71,6,34832013678,0
26811,77,26,3586396480,0
26812,74,26,6843266304,0
26813,76,24,5497997524,0
26814,73,20,15013142459,0
26815,76,40,2755424196,0
26816,75,20,6032809818,0
26817,73,14,15060800304,0
26818,64,12,163000000000,0
26819,74,38,6244728906,0
26820,75,26,4797070656,0
26821,66,22,75489233040,0
26822,76,14,5584575264,0
26823,70,22,26068932709,0
26824,72,16,18926570991,0
26825,59,4,1190000000000,0
26826,71,4,26109037584,0
26827,78,40,2183627600,0
26828,69,12,50574622704,0
26829,72,20,21611360352,0
26830,75,34,4955368128,0
26831,79,64,1268040816,0
26832,71,4,29577492000,0
26833,72,12,18423907776,0
26834,73,14,11156173721,0
26835,72,14,17304029057,0
26836,72,14,19905365208,0
26837,73,32,6931675176,0
26838,73,18,13404596800,0
26839,69,24,39262680612,0
26840,73,38,7593841404,0
26841,74,14,8391053216,0
26842,66,0,184000000000,0
26843,69,22,28906310272,0
26844,78,50,1429113424,0
26845,74,26,9218194776,0
26846,72,6,24021886555,0
26847,73,28,11274405310,0
26848,71,6,29267333536,0
26849,68,24,34770964896,0
26850,76,20,5449994000,0
26851,74,12,11191522986,0
26852,71,34,16001889816,0
26853,76,42,3795063206,0
26854,65,26,79606880304,0
26855,68,4,76011023220,0
26856,76,52,2617764800,0
26857,72,24,16393191548,0
26858,70,16,26969645520,0
26859,75,38,4669440000,0
26860,70,16,28559979648,0
26861,69,28,41096135808,0
26862,74,10,10387312677,0
26863,79,38,1267140464,0
26864,71,20,22813195488,0
26865,72,16,22766346288,0
26866,65,6,120000000000,0
26867,67,10,101000000000,0
26868,71,28,19258095240,0
26869,73,14,15542884267,0
26870,70,14,35053497991,0
26871,73,14,14951229130,0
26872,72,10,17186509453,0
26873,68,6,42099680016,0
26874,68,20,45851393195,0
26875,66,0,145000000000,0
26876,76,40,3308390517,0
26877,72,18,21844037172,0
26878,69,6,43885938607,0
26879,68,10,69139636132,0
26880,73,24,9502853952,0
26881,72,16,17004564738,0
26882,70,2,37743208230,0
26883,76,34,4137613888,0
26884,74,20,8709732448,0
26885,74,22,7015172448,0
26886,72,40,11358688311,0
26887,72,20,16887245200,0
26888,74,12,9979284483,0
26889,79,34,1374025728,0
26890,74,28,6610762854,0
26891,76,12,4279033080,0
26892,68,20,73550163316,0
26893,70,28,12860470912,0
26894,69,4,56406445312,0
26895,68,2,86010034928,0
26896,72,14,14343787865,0
26897,67,8,89477473715,0
26898,70,12,30247677530,0
26899,71,24,26531067712,0
26900,64,4,198000000000,0
26901,70,16,28974222800,0
26902,72,34,20518222704,0
26903,70,16,23700300896,0
26904,73,18,14964476988,0
26905,71,24,16109379840,0
26906,74,26,5681506817,0
26907,78,58,1231282056,0
26908,66,10,111000000000,0
26909,65,10,175000000000,0
26910,74,26,7248328845,0
26911,71,10,25787779740,0
26912,74,6,11911406151,0
26913,73,12,10684240992,0
26914,71,12,27647909180,0
26915,71,2,28192308848,0
26916,74,40,6260885675,0
26917,72,14,18291102670,0
26918,74,42,7804754795,0
26919,73,14,9535636224,0
26920,63,10,250000000000,0
26921,69,10,39821248000,0
26922,71,8,28769556832,0
26923,76,20,4180104864,0
26924,67,2,134000000000,0
26925,72,28,10508740932,0
26926,71,20,18421567923,0
26927,71,16,21303663456,0
26928,72,26,16916785570,0
26929,75,18,6651579043,0
26930,73,24,11702430250,0
26931,70,14,28548133831,0
26932,72,10,20613332980,0
26933,78,48,1305042240,0
26934,77,30,3666836820,0
26935,74,28,6219830847,0
26936,72,36,14923301624,0
26937,78,44,1816617314,0
26938,64,4,236000000000,0
26939,75,42,4066942836,0
26940,73,24,9022051961,0
26941,65,10,99989908488,0
26942,66,8,144000000000,0
26943,73,24,8549204481,0
26944,75,40,2502606528,0
26945,69,18,44301489265,0
26946,71,18,24998326129,0
26947,73,18,11976291131,0
26948,68,8,65868398361,0
26949,73,12,10917136272,0
26950,68,0,100000000000,0
26951,72,24,18271696896,0
26952,76,30,3751867968,0
26953,69,8,55264121722,0
26954,72,14,18528637732,0
26955,70,14,33958193932,0
26956,71,20,20517299772,0
26957,67,20,54862950780,0
26958,75,36,3571115013,0
26959,70,6,38573853696,0
26960,72,26,7331710048,0
26961,62,24,109000000000,0
26962,63,8,269000000000,0
26963,69,10,51680253595,0
26964,61,10,536000000000,0
26965,78,60,1124303460,0
26966,73,24,12814721024,0
26967,76,30,3408084379,0
26968,71,28,17584607520,0
26969,73,16,8333786783,0
26970,77,26,2699641482,0
26971,74,34,5903643508,0
26972,67,16,60097329465,0
26973,77,38,3111384665,0
26974,77,32,2807235072,0
26975,76,24,4366039200,0
26976,78,38,1600920714,0
26977,75,28,4927763176,0
26978,75,50,2704003438,0
26979,74,10,8859708912,0
26980,67,12,80653863824,0
26981,74,14,10805992884,0
26982,67,16,88931917135,0
26983,77,42,1802144064,0
26984,74,42,8523065744,0
26985,77,44,2104882200,0
26986,72,28,17897168562,0
26987,72,12,17725142763,0
26988,73,16,14808846612,0
26989,64,4,250000000000,0
26990,72,12,19456031540,0
26991,75,28,6865098996,0
26992,71,24,25604024711,0
26993,76,44,4531304448,0
26994,69,22,37327813696,0
26995,79,46,1423718359,0
26996,70,30,27630824317,0
26997,69,24,27213217296,0
26998,72,6,20508718230,0
26999,65,20,94609596429,0
27000,71,12,24879653990,0
27001,74,28,8032589775,0
27002,76,22,4877882184,0
27003,72,20,17489391948,0
27004,75,20,6713891613,0
27005,71,10,28172379440,0
27006,72,14,16806996439,0
27007,69,16,36436317424,0
27008,73,14,10890405360,0
27009,75,32,5768101348,0
27010,69,38,21214070580,0
27011,74,20,10204253325,0
27012,72,12,16731970197,0
27013,74,36,6260072000,0
27014,71,34,16884331520,0
27015,69,12,43087711424,0
27016,76,34,3307679785,0
27017,71,12,22637767671,0
27018,64,14,182000000000,0
27019,71,38,11190391586,0
27020,74,28,4427124947,0
27021,76,30,3264068885,0
27022,74,38,6665916907,0
27023,73,10,15906898728,0
27024,74,8,11796807293,0
27025,74,36,4328311680,0
27026,71,34,17264184540,0
27027,73,34,5577239808,0
27028,72,24,15375697600,0
27029,68,10,80791964131,0
27030,67,2,110000000000,0
27031,67,4,89282714491,0
27032,75,26,6098345472,0
27033,76,34,2763548550,0
27034,70,20,18752172876,0
27035,68,12,68763373055,0
27036,75,32,3563311884,0
27037,70,22,29454478830,0
27038,73,30,7997682576,0
27039,67,14,57113320320,0
27040,64,4,220000000000,0
27041,74,16,11934031076,0
27042,75,46,3960987933,0
27043,74,34,8750041744,0
27044,71,16,29771867659,0
27045,78,36,1782388788,0
27046,76,26,3691041944,0
27047,65,6,143000000000,0
27048,66,8,131000000000,0
27049,73,36,10689285376,0
27050,78,46,1148218335,0
27051,67,14,41733222336,0
27052,70,2,30366953120,0
27053,73,24,8954800800,0
27054,74,18,9002685280,0
27055,70,16,24211159504,0
27056,66,10,127000000000,0
27057,71,36,14859142528,0
27058,73,16,13094559657,0
27059,67,6,99894258900,0
27060,76,40,4076693605,0
27061,70,12,38126364292,0
27062,72,18,14390261920,0
27063,73,8,12761695744,0
27064,70,8,33749791815,0
27065,65,4,172000000000,0
27066,71,14,25284796894,0
27067,68,16,46896870240,0
27068,76,40,3732274928,0
27069,66,6,128000000000,0
27070,74,20,8098288060,0
27071,73,24,8088257201,0
27072,71,18,23351010912,0
27073,76,44,2443559901,0
27074,72,12,22169965791,0
27075,70,28,18093583737,0
27076,68,8,50365722544,0
27077,76,20,5146237176,0
27078,72,26,15539637636,0
27079,73,60,4060761600,0
27080,76,34,3421520302,0
27081,61,2,529000000000,0
27082,70,36,19415510289,0
27083,65,12,126000000000,0
27084,68,28,55530673002,0
27085,73,10,13117487943,0
27086,76,16,6019320544,0
27087,75,22,6777164448,0
27088,71,8,25603768300,0
27089,73,28,10197099381,0
27090,73,12,7919544086,0
27091,73,24,13167761724,0
27092,73,24,10396363824,0
27093,71,14,28685771303,0
27094,65,14,148000000000,0
27095,78,36,2084004175,0
27096,58,2,1300000000000,0
27097,68,6,77555571993,0
27098,67,20,50294764663,0
27099,73,40,5123820078,0
27100,72,22,16618607392,0
27101,71,12,32939542552,0
27102,70,16,23406381072,0
27103,74,24,5869664090,0
27104,73,22,12311672399,0
27105,71,20,18549996040,0
27106,78,34,2064951816,0
27107,75,18,5333464020,0
27108,77,26,4135827126,0
27109,75,30,6038290006,0
27110,74,12,7556028740,0
27111,73,16,14058792744,0
27112,73,38,11165829612,0
27113,73,40,5275604034,0
27114,62,8,288000000000,0
27115,74,28,6977958400,0
27116,72,24,15064761291,0
27117,68,12,67103298795,0
27118,67,10,82949159808,0
27119,73,6,18017133568,0
27120,71,8,32749916804,0
27121,68,26,39544297488,0
27122,69,10,36244127360,0
27123,66,14,113000000000,0
27124,70,32,20009539179,0
27125,77,24,2838532788,0
27126,72,20,21099639040,0
27127,75,34,7631446935,0
27128,74,36,6157394656,0
27129,72,24,19670953024,0
27130,74,30,7579351406,0
27131,71,24,12920857856,0
27132,70,14,30374632992,0
27133,77,32,2612860192,0
27134,77,26,2041548825,0
27135,80,56,758045796,0
27136,74,38,5670509418,0
27137,67,30,38344080520,0
27138,72,26,12673064169,0
27139,72,26,19226346776,0
27140,65,8,114000000000,0
27141,71,20,17899650816,0
27142,68,20,39915774540,0
27143,76,16,3848408064,0
27144,74,26,8056607383,0
27145,72,20,14863452611,0
27146,75,30,4877412688,0
27147,66,8,134000000000,0
27148,73,24,8956661194,0
27149,72,6,19105916060,0
27150,69,4,50546766701,0
27151,67,14,64970793600,0
27152,69,8,39431660544,0
27153,78,30,2277931692,0
27154,72,20,14089798296,0
27155,75,26,5366466835,0
27156,70,42,8577455561,0
27157,73,28,8226574812,0
27158,75,20,4209196495,0
27159,69,16,36092607540,0
27160,69,8,66862877456,0
27161,74,22,9295002072,0
27162,75,48,4904089830,0
27163,66,2,140000000000,0
27164,72,14,18025146817,0
27165,72,14,14309335152,0
27166,65,10,167000000000,0
27167,67,10,89247956336,0
27168,69,0,43316287280,0
27169,69,20,46779906040,0
27170,75,28,4636306152,0
27171,75,18,8325288615,0
27172,68,12,42484090914,0
27173,70,30,15012311796,0
27174,69,20,40487892153,0
27175,66,16,107000000000,0
27176,78,56,1319111986,0
27177,69,4,55589767642,0
27178,72,2,18776435028,0
27179,66,0,137000000000,0
27180,61,0,539000000000,0
27181,71,24,22296893360,0
27182,74,38,6348129408,0
27183,70,10,26782194672,0
27184,78,42,1841340151,0
27185,69,24,34236971891,0
27186,73,32,10897887175,0
27187,78,36,1885992115,0
27188,72,16,19704886416,0
27189,71,22,21528508567,0
27190,72,6,17447427655,0
27191,71,4,32460228963,0
27192,73,10,13272082236,0
27193,68,18,42048088020,0
27194,73,30,9304983872,0
27195,75,28,4974778368,0
27196,69,16,31894446353,0
27197,67,0,107000000000,0
27198,74,44,5493556032,0
27199,69,6,53164876337,0
27200,71,22,27403713984,0
27201,71,28,17527516160,0
27202,67,16,57159685677,0
27203,71,14,23531764004,0
27204,75,42,2882837588,0
27205,71,12,28370755224,0
27206,73,4,17234021680,0
27207,72,10,18455471028,0
27208,66,16,81491535940,0
27209,68,8,47196334800,0
27210,65,16,84462186521,0
27211,70,6,39455380651,0
27212,74,14,10634197485,0
27213,77,48,2772350064,0
27214,75,38,4857742652,0
27215,75,20,5744996933,0
27216,71,20,18876485556,0
27217,71,6,22809567120,0
27218,64,0,299000000000,0
27219,74,30,4725263853,0
27220,70,2,45576024860,0
27221,75,26,6471447624,0
27222,79,38,918888270,0
27223,75,36,5823152188,0
27224,79,36,1600764197,0
27225,73,14,15238720026,0
27226,73,36,9141893656,0
27227,70,12,26680173409,0
27228,69,20,27883978320,0
27229,77,36,2203798384,0
27230,70,8,29621329403,0
27231,76,16,4691725542,0
27232,73,14,11978409816,0
27233,63,0,316000000000,0
27234,74,26,6165302943,0
27235,69,4,54879834240,0
27236,70,16,28609957296,0
27237,75,18,5417656860,0
27238,79,48,960526464,0
27239,72,22,18401750839,0
27240,73,20,14601694240,0
27241,73,14,17757348271,0
27242,76,30,3509725296,0
27243,74,40,2946170880,0
27244,74,34,7072567920,0
27245,69,22,35789890608,0
27246,70,16,35123206778,0
27247,78,38,2452811353,0
27248,76,30,4003376078,0
27249,76,32,3484336128,0
27250,70,28,22207567830,0
27251,70,2,45387454889,0
27252,69,16,34369008649,0
27253,69,10,41023767332,0
27254,79,60,695933721,0
27255,72,52,3044916559,0
27256,67,8,94899731159,0
27257,72,26,15940909260,0
27258,74,14,9300900168,0
27259,73,28,10349350980,0
27260,64,2,265000000000,0
27261,73,16,11766811978,0
27262,71,14,28010476800,0
27263,76,32,4143602855,0
27264,68,14,41977205795,0
27265,75,24,5882126356,0
27266,65,26,109000000000,0
27267,77,26,3058313433,0
27268,72,16,16985422287,0
27269,68,8,58422027097,0
27270,72,34,10165280112,0
27271,71,28,9983419088,0
27272,71,14,30305627332,0
27273,65,0,247000000000,0
27274,73,56,5874758604,0
27275,74,36,5372972800,0
27276,77,20,3454767393,0
27277,67,6,108000000000,0
27278,60,10,593000000000,0
27279,73,20,11028228204,0
27280,68,34,48265720980,0
27281,81,66,414537840,0
27282,73,22,13914367968,0
27283,75,16,6719825472,0
27284,72,32,16067489536,0
27285,74,32,6571844064,0
27286,77,42,2259667395,0
27287,77,26,3327827904,0
27288,80,50,769075260,0
27289,66,22,54997961580,0
27290,74,22,12163879420,0
27291,77,34,2668380040,0
27292,69,22,30259220220,0
27293,71,22,15683540784,0
27294,76,24,4863178320,0
27295,73,24,13184046775,0
27296,75,32,4605945344,0
27297,79,40,884458719,0
27298,73,12,13301529024,0
27299,76,30,2690790268,0
27300,66,2,137000000000,0
27301,76,36,3745413086,0
27302,68,6,62155140120,0
27303,75,24,6297548580,0
27304,75,36,6104234108,0
27305,68,10,48788993700,0
27306,69,14,43719913662,0
27307,73,22,11365840400,0
27308,74,16,5753480552,0
27309,77,32,3126354909,0
27310,69,12,46355471280,0
27311,76,32,4121430035,0
27312,76,24,5521380242,0
27313,73,42,7272907480,0
27314,73,16,11696567760,0
27315,73,42,5607988044,0
27316,73,32,12538996064,0
27317,78,18,2510178800,0
27318,70,18,20180419656,0
27319,77,40,2947348680,0
27320,72,48,7853536480,0
27321,70,12,36188390400,0
27322,62,0,431000000000,0
27323,67,18,65539384065,0
27324,68,10,70752170299,0
27325,68,10,52931031734,0
27326,75,34,4467566866,0
27327,68,24,24702295680,0
27328,62,4,367000000000,0
27329,68,32,28080000000,0
27330,68,10,61742719676,0
27331,72,16,12773494269,0
27332,73,68,6505132032,0
27333,74,12,11689017176,0
27334,78,30,1656678580,0
27335,68,2,77695314529,0
27336,73,4,18188824192,0
27337,72,14,19723875060,0
27338,74,20,9367479840,0
27339,65,2,206000000000,0
27340,72,18,16879371468,0
27341,69,10,37750561432,0
27342,75,34,4772217594,0
27343,77,30,1982367216,0
27344,69,18,37445853581,0
27345,70,10,39569162485,0
27346,73,12,10516910208,0
27347,69,16,34116579840,0
27348,71,18,27217579058,0
27349,70,38,15482996406,0
27350,71,28,13643247744,0
27351,76,26,3451569408,0
27352,67,4,92539108227,0
27353,74,24,8901629368,0
27354,73,44,2645788416,0
27355,78,56,1116225660,0
27356,69,12,37242538632,0
27357,73,28,13094662140,0
27358,60,4,451000000000,0
27359,68,6,70539646779,0
27360,66,2,140000000000,0
27361,76,26,3816935754,0
27362,74,22,9486050412,0
27363,80,106,108223080,0
27364,67,14,64935739352,0
27365,78,36,1564466271,0
27366,69,4,55838608272,0
27367,77,36,1286783456,0
27368,68,12,67360755821,0
27369,76,26,3243134271,0
27370,72,10,21525972202,0
27371,76,20,5234888736,0
27372,64,10,235000000000,0
27373,74,18,7250469520,0
27374,73,26,5392164032,0
27375,67,0,86495827740,0
27376,73,44,6342087922,0
27377,72,18,17643712000,0
27378,71,32,14693748300,0
27379,78,40,2140182205,0
27380,70,20,23732846616,0
27381,77,28,3437613260,0
27382,63,8,218000000000,0
27383,73,28,8867588088,0
27384,76,18,3999558593,0
27385,68,2,74699410302,0
27386,77,28,3068792785,0
27387,70,12,33175227216,0
27388,76,20,4769280312,0
27389,78,24,1723981824,0
27390,71,22,16882350594,0
27391,62,0,401000000000,0
27392,72,42,6278080016,0
27393,74,32,5219664685,0
27394,75,42,4185060272,0
27395,65,22,66449049792,0
27396,78,60,1229392613,0
27397,71,16,24439900032,0
27398,78,36,1791305995,0
27399,69,20,20202387906,0
27400,70,14,23338164480,0
27401,74,34,6657604486,0
27402,74,12,9975551183,0
27403,66,28,44846971488,0
27404,72,18,21867023360,0
27405,70,26,33685264676,0
27406,60,2,598000000000,0
27407,73,28,12834263040,0
27408,73,32,8353538080,0
27409,76,52,3530491181,0
27410,77,40,2756823698,0
27411,72,22,11585776731,0
27412,74,20,8767187193,0
27413,75,28,5449427957,0
27414,72,12,14610793408,0
27415,69,18,52192035648,0
27416,77,22,3731593733,0
27417,71,16,21379012208,0
27418,69,10,57080909312,0
27419,72,24,17161884294,0
27420,68,6,61621170840,0
27421,73,22,13889891546,0
27422,73,30,9773525617,0
27423,72,10,16350944736,0
27424,74,44,5594792171,0
27425,68,26,51511237695,0
27426,71,20,15076401228,0
27427,72,56,11185098288,0
27428,66,6,125000000000,0
27429,71,18,20066974144,0
27430,68,22,31625674340,0
27431,70,16,24119905488,0
27432,66,16,82096973640,0
27433,73,16,10862767272,0
27434,68,28,55275020076,0
27435,67,14,94660213410,0
27436,74,32,8256154073,0
27437,73,14,15444218167,0
27438,65,16,89741881280,0
27439,77,24,2950097913,0
27440,73,28,8891259811,0
27441,70,38,17912512380,0
27442,71,18,18483142709,0
27443,70,10,37922830656,0
27444,73,44,6245032248,0
27445,72,36,12686292875,0
27446,73,12,14787029760,0
27447,74,28,5644750000,0
27448,73,26,8121865626,0
27449,70,8,42190800480,0
27450,78,34,2199689184,0
27451,76,36,3151811328,0
27452,61,4,586000000000,0
27453,69,18,36830287872,0
27454,66,0,165000000000,0
27455,79,42,1343258064,0
27456,74,26,8063078115,0
27457,76,16,5658910848,0
27458,74,14,10273886301,0
27459,68,12,62698187376,0
27460,75,32,5376249072,0
27461,73,40,5668912656,0
27462,71,20,17350286399,0
27463,67,8,75383139967,0
27464,68,30,28901206992,0
27465,74,22,6940146240,0
27466,68,8,56881852782,0
27467,77,30,3114031095,0
27468,76,40,3534186175,0
27469,74,20,7980774144,0
27470,74,42,9457653625,0
27471,72,14,19075637376,0
27472,73,38,4118039163,0
27473,74,44,5364378432,0
27474,70,4,41432926248,0
27475,75,26,7688562804,0
27476,70,16,19468544238,0
27477,71,6,30065770672,0
27478,75,32,5063957645,0
27479,61,2,383000000000,0
27480,74,34,8342011968,0
27481,78,26,1934500348,0
27482,74,14,7445842565,0
27483,74,16,9861977820,0
27484,70,44,5362685232,0
27485,70,0,45468551576,0
27486,76,22,4736927232,0
27487,71,12,25655393727,0
27488,71,16,18345862104,0
27489,76,28,3797701153,0
27490,72,26,12931576228,0
27491,76,24,3887897328,0
27492,77,24,2951513240,0
27493,71,35,0,1
27494,72,36,17299696400,0
27495,74,24,8413562010,0
27496,76,28,3515156640,0
27497,73,36,7814373120,0
27498,68,10,60224979920,0
27499,77,36,2882964904,0
27500,66,4,107000000000,0
27501,77,28,2373640256,0
27502,73,28,9269449728,0
27503,76,34,3496035888,0
27504,78,38,1504875750,0
27505,81,56,454677120,0
27506,72,24,11859032172,0
27507,71,14,19110255924,0
27508,74,10,9452990124,0
27509,66,8,108000000000,0
27510,71,20,21174982836,0
27511,67,4,116000000000,0
27512,73,24,17119822724,0
27513,76,44,2290734936,0
27514,74,26,7135341312,0
27515,76,48,2846791176,0
27516,69,8,47365970421,0
27517,74,34,6016114944,0
27518,71,24,18756217608,0
27519,76,42,4390238496,0
27520,73,24,8045482928,0
27521,70,2,39245028660,0
27522,72,24,9428197544,0
27523,72,16,17240747442,0
27524,76,26,3551856960,0
27525,77,48,2232682895,0
27526,65,14,145000000000,0
27527,74,32,7683315090,0
27528,66,12,120000000000,0
27529,75,42,5107145495,0
27530,77,32,2918169344,0
27531,72,18,14699698632,0
27532,67,12,97078643221,0
27533,78,32,1685661905,0
27534,73,30,7464166224,0
27535,76,36,2298437952,0
27536,71,14,22589204100,0
27537,71,8,26432391616,0
27538,71,12,26648657516,0
27539,75,14,8229687552,0
27540,74,32,5144200776,0
27541,70,28,14929346443,0
27542,64,12,144000000000,0
27543,77,40,2654574054,0
27544,73,6,13489325269,0
27545,68,6,78297895200,0
27546,76,34,2195194368,0
27547,63,8,306000000000,0
27548,74,32,3032719809,0
27549,59,10,500000000000,0
27550,78,38,2194170479,0
27551,66,8,99452453024,0
27552,72,24,15211914179,0
27553,70,34,20149752315,0
27554,70,28,17837805312,0
27555,69,20,31443119022,0
27556,67,2,74711475339,0
27557,73,18,11323172845,0
27558,70,12,28935879552,0
27559,72,28,16896797988,0
27560,73,40,7459235973,0
27561,75,14,7037068888,0
27562,77,36,2237171799,0
27563,75,24,5359289784,0
27564,71,32,9530488560,0
27565,65,8,181000000000,0
27566,75,32,4627906240,0
27567,69,4,60138686518,0
27568,76,32,5323214883,0
27569,69,8,50912673588,0
27570,71,24,26026785882,0
27571,73,20,15480073280,0
27572,69,24,32103616640,0
27573,76,24,5504514681,0
27574,69,22,25121967633,0
27575,71,24,20738799360,0
27576,70,28,23027059200,0
27577,78,32,1454072557,0
27578,72,10,23332782348,0
27579,66,22,50419254200,0
27580,72,40,6948739936,0
27581,71,44,11442873960,0
27582,73,36,9333284800,0
27583,73,34,6413592384,0
27584,63,6,246000000000,0
27585,72,24,10442510610,0
27586,71,26,10524363048,0
27587,76,36,3781047435,0
27588,60,2,950000000000,0
27589,72,30,11635070832,0
27590,64,4,215000000000,0
27591,72,16,12912234300,0
27592,66,14,56972462800,0
27593,74,18,9222856293,0
27594,69,12,50634029368,0
27595,75,14,6699707328,0
27596,74,42,6626969856,0
